ID|English_Text|English_StageDir
1ee0eedf||Attack noises. Panting, groaning. (Close combat only)
1ee0eede||Attack noises. Panting, groaning. (Close combat only)
1ee0eedd||Attack noises. Panting, groaning. (Close combat only)
1edc8226|Kill her!|Watching a fight against a woman, gathering around the fight
1edc8225|Go already!|Watching a fight against a woman, gathering around the fight
1edc8224|Put her down!|Watching a fight against a woman, gathering around the fight
1edc8223|Now go!|Watching a fight against a woman, gathering around the fight
1ecad4dd|I'm after him!|I help you chasing a criminal (if player stole something for example)
1ec979ec|Detonator|
1ec555ab|Increases the damage when traveling without companions.|
1ec0f6f8|Who is prowling around here?|Being asleep, waking up with this sentence.
1ebdb8f1|You showed him.|Having watched a fight, NPC likes victor
1ebdb8f0|That was quick.|Having watched a fight, NPC likes victor
1ebdb8ef|He was no trouble.|Having watched a fight, NPC likes victor
1ebd07e2|So, you want to fight?|Sees human enemy, attacks
1eada836|Fire Warhammer I|
1ea7a2ce|Upgraded reflector morning star. This weapon reflects a small amount of damage back on the enemy when you are attacked.|
1ea4bae1|Increases crafting skill.|
1e961254|You can see a couple of creative heads on this old photograph.|
1e96123c|The workers on this photograph built Old World buildings a long time ago.|
1e96123b|A hood...could these people be Outlaws?|
1e96123a|A photograph, some sort of mug shot.|
1e961239|An old photograph showing a happy office workplace.|
1e961238|This old photograph shows a typical Old World workplace.|
1e961237|An old photograph with a couple of happy assistants sitting on a couch.|
1e961236|An old photograph showing two employees.|
1e961235|They say people took time off, took holidays away from work before the comet struck.|
1e961234|A time when people painted walls green, instead of letting mold grow over them.|
1e961233|An old photograph with some crazy looking team of people in it.|
1e96121b|A photograph of a party.|
1e96121a|An old photograph of a time when beer was available whenever you wanted it.|
1e961219|An old photograph of everyday work.|
1e961218|This photograph shows a time when electricity was commonplace.|
1e961217|An old photograph of happier days.|
1e961216|This old photograph shows a richly decorated hallway.|
1e961215|This photograph originates from a time when there was time for people just to sit around and talk. Hard to believe that ever existed.|
1e961214|The men in this photograph seem strangely familiar.|
1e961213|An old group photograph taken in the garden of a family house.|
1e95d613|Increases strength, dexterity and combat value.|
1e8046e3|Can you handle it, or do I have to get in there?|Spectator of a fight, unsure if he should join in
1e8046e2|This is nasty. What are you doing out there?|Spectator of a fight, unsure if he should join in
1e8046e1|What's going on here?|Spectator of a fight, unsure if he should join in
1e7f834a|See you later.|NPC leaves a small talk
1e7b0430|No. I've no interest in talking to you.|I'm pissed, and don't want to talk to you
1e781a3c|What the hell?|Commenting on player having dangerous magic, I'm cautious.
1e76727c|Recipe|
1e6425cc|Leave!|First warning for an intruder to go away, outside
1e4c7241|As believers in the god of Calaan, they see Elex as a blessing sent by their god to power their technology. They view consumption of Elex as a sin.|
1e38bb98|Lauri Stetton's Complaint Letter|
1e33844a||
1e33180b|Take cover!|NPC throws hand granate and yells
1e128f01|You've had your warnings!|Player didn't listen to the warnings, and is being attacked
1e0ef8af|Don't you have any shame?|Noticing the player committing a crime.
1e0ef8ae|Stop that.|Noticing the player committing a crime.
1e0ef8ad|You shouldn't do that.|Noticing the player committing a crime.
1e0bf6c5|Bastard!|Sees murderer, attacks
1e077791|That's enough already!|Attacking after being annoyed.
1df0d27a|Put that psionic device away!|First warning, Stop using that that PSI magic here
1de5cc9e|An Outlaw shield made from scrap.|
1de5985a|A strong force field that can absorb any kind of attack.|
1de1bdc8|Follow me.|If the player fell behind, and the character waited for him to go on.
1de1bdc7|Come on.|If the player fell behind, and the character waited for him to go on.
1de1bdc6|Hurry up.|If the player fell behind, and the character waited for him to go on.
1ddc8a4c|All Outlaws in the Fort now see you as an enemy.|
1dcea3aa|Legendary reflector chainsaber. If someone is stupid enough to attack you while you're carrying this, they deserve everything they get.|
1dc668ce|We will fight together.|I help you against a human enemy or monster
1dc668cd|Count on me!|I help you against a human enemy or monster
1dc668cc|I'll take care of it!|I help you against a human enemy or monster
1dc5affe|Good work.|Having watched a fight, NPC likes victor
1dc5affd|Now, that's worthy of the arena.|Having watched a fight, NPC likes victor
1dc5affc|Good fight.|Having watched a fight, NPC likes victor
1dbc4b8c|Superior Akolyte sword. Energy specification.|
1db7b75c|You do know that technology is banned here?|NPC comments if player uses technology inside Goliet
1dae58d1|Explosive contents. Probably best not to drop it.|
1dae1418|Find someone else to talk to.|General refusal, I don't want to talk to you
1da259b1|Separatist|
1da259b0|Separatist|
1da259af|Separatist|
1d9ba528|I've got enough shit to deal with without harboring a murderer, go and pay your damn fine.|For traders who don't want to talk to murderers
1d9894f8|Discarded Message from the Clerics|
1d970ec2||Being hit, short hard groan
1d970ec1||Being hit, short hard groan
1d970ec0||Being hit, short hard groan
1d970ebf||Being hit, short hard groan
1d970ebe||Being hit, short hard groan
1d88de91|I'm going to have to kill this beast.|Second warning, coward character is being threatened by a monster
1d78a940|Well, that was spectacular.|Commenting on someone who died falling down somewhere (also jetpack)
1d75cc1d|You are not permitted to be here!|First warning for an intruder, inside
1d622f23| |
1d6227e3|Nothing here.|Looting a character who has nothing. Annoyed/disappointed.
1d3c8c7e|Weapon down!|First warning for the player to put away his drawn weapon
1d2fe3f8|Out of range!|
1d290734|Aaahhh... Where am I?|Getting up after being unconscious, for party members only. Recovering.
1d1e9e2a|Now, that's the right thing you're doing.|Player has put away his weapon
1d1e8cb4|Time fuze|
1d069452|Over there, watch that one!|I'm attacking, warning player.
1d069451|Watch out!|I'm attacking, warning player.
1d069450|Be careful!|I'm attacking, warning player.
1cd15945|There is another of those beasts.|Sees monster, attacks
1ccd9ac4|Kallax|
1cc41bd3|Broom|
1cc20368|Not now.|General refusal, I don't want to talk to you
1cba7cff||
1caf2692|I'll take care of this fucker!|I'm attacking, warning player.
1caf2691|Watch that fucker!|I'm attacking, warning player.
1caf2690|Watch out, over there!|I'm attacking, warning player.
1c9cd672|The Hybrid. Perfect logic and a vision of the future make the Hybrid master of the Albs. All Elex to the Hybrid.|
1c9aa61f|Unlocks the ability to enchant Berserker weapons and apply damage auras.|
1c94f477|Go and report to William if you don't want any more trouble.|If the player is a wanted criminal, in the Fort
1c94c66a|Go and report to Reinhold if you don't want any more trouble.|If the player is a wanted criminal, in the Hort
1c94b4f6|Go and report to Ragnar if you don't want any more trouble.|If the player is a wanted criminal, in Goliet
1c94a3b4|Go and report to Alois if you don't want any more trouble.|If the player is a wanted criminal, in the Domed City
1c878671||Knocked unconscious by a heavy attack.
1c8560e9|Increases combat value.|
1c77d0ec|The type of armor worn by Outlaw Enforcers.|
1c77cd84|The type of armor worn by Outlaw Runners.|
1c72b7a7|Here comes the pain!|Player didn't listen to the warnings, and is being attacked
1c6ea32b|Phasing|
1c5a44b9||
1c55dce7|Poison Resistance|
1c55645c|Stool|
1c4fb70f|There's nothing here.|Looting a character who has nothing. Annoyed/disappointed.
1c4decef|Energy Cell|
1c3eee56|Locked Safe|
1c3b71f9|Pay your fine, thief, I have no time for you until then.|For traders who don't want to talk to thieves.
1c38988e|Split his damned skull!|Waching a fight against a man, and the attacker uses melee
1c3590a7|Pipe Wrench|
1c2cf6bf||
1c27e97f|Orders to increase Elex refining at the Converter in North Abessa.|
1c143bf7|That's your own fault asshole.|Commenting after somebody is now on the ground after an attack, but the character didn't want to kill him (Ok, I guess you've learned your lesson)
1c015f5c|Explosion, camera shakes|
1bf7ac24|Recipe Explosive Bolt|
1bf749a0|After the impact, Ignadon was considered dead, which left the Clerics undisturbed as they developed their technology.|
1bf01f22|Wardek's Recording 4|
1bf01f21|Wardek's Recording 3|
1bf01f20|Wardek's Recording 2|
1bf01f1f|Wardek's Recording 1|
1be0f9e7|Is everything okay?|Shout if a friend, a coward or a spectator of a fight is being hit
1bd65925|I'm here.|If the character followed the player, but fell behind is now caught up
1bd433f3|Konrad|
1bce9b24|The Mechs that went into Abessa, pretty much killed that whole party.|Overheard conversation as the player passes by
1bce9b23|Why even waste time thinking about it?|Overheard conversation as the player passes by
1bce9b22|I think you can just leave it like that.|Overheard conversation as the player passes by
1bce9b21|They say the raptors are pretty fierce.|Overheard conversation as the player passes by
1bce9b20|Nothing is free in life.|Overheard conversation as the player passes by
1bce9b1f|Don't take it personally.|Overheard conversation as the player passes by
1bce9b1e|If even half of that is true...|Overheard conversation as the player passes by
1bce9b1d|Trolls, mantises, raptors, it's crazy to travel out there.|Overheard conversation as the player passes by
1bce9b1c|You definitely got the wrong end of the stick.|Overheard conversation as the player passes by
1bce9b1b|Sure, okay...|Overheard conversation as the player passes by
1bc16d54|Yeah, that was clever.|Player has put away his weapon
1bae55da|Where... Where the fuck am I?|getting up slowly after having been beaten unconscious
1ba8113d|Berserker's Amulet|
1ba79a55|I said no magic!|Second warning, player shall put his magic away
1ba6f786|Don't draw it unless you mean to use it.|First warning for the player to put away his drawn weapon
1ba1c59d|Open War|
1b9cf983|Short Work Report|
1b9cdbab|Control Module|
1b92c30d|A binder of poems.|
1b902ee3|Arrow|
1b801166|Yes.|Confirming a party command.
1b801165|Sure.|Confirming a party command.
1b801164|Of course.|Confirming a party command.
1b7225af|Cigarette|
1b69430b|New Entry|
1b69190b|Sense Life|
1b51eed5|Secret Report|
1b51eed4|Personal Research Notes|
1b51eed3|Old Research Notes|
1b51eed2|Old Status Report|
1b4e1873|Animal Following|
1b410565|This value comes from your choices. Are your decisions driven by cold Alb logic, or human empathy?|
